NO,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ViewContent,ViewAccess,Privacy,OverallRating,RAND
228,2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,4294,0,16986,11849,2754,0,2472,19740,1465,0.107835259,0,0.426569563,0.297564038,0.069161226,0,0.062079357,0.495730789,0.036790558,0,0,0,1,0,9.937053865,6,1.700000003,38.84358672,50000,25.28503331,18.23715613,50000,18.23715613,9.937053865,53891.17269,2,-2.58,2.06,-1.64,-2.1,0.250585988
229,4,7.919999485,1.979999871,16.55703297,16.55703297,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,5531,0,15410,8669,2115,0,1595,17525,760,0.162294601,0,0.452171362,0.254372066,0.062059859,0,0.046801643,0.514231221,0.022300469,0,0,0,1,0,9.937053865,6,1.700000003,38.80872899,50000,25.29050271,22.15033859,50000,22.15033859,9.937053865,53027.36139,2,0.225,2.25,-1.175,-0.075,0.536837861
230,1,4.159999909,4.159999909,3.902883549,19.51441775,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,1519,0,12206,155,2613,0,1399,14819,0,0.084898279,0,0.682204337,0.00866309,0.146042924,0,0.07819137,0.828247261,0,0,0,0,1,0,9.937053865,5,1.700000003,38.9312997,50000,25.28503331,18.21848857,50000,18.21848857,9.937053865,50000,2,-2.38,-0.14,-0.64,-1.68,0.716526506
231,1,9.600000954,9.600000954,3.920459157,11.76137747,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,35127,0,4510,0,0,0,0,4510,1514,0.853612306,0,0.109596365,0,0,0,0,0.109596365,0.036791329,1,0,0,0,0,13.42687368,3,6.021242619,13.42687368,50000,18.20055297,50000,50000,18.20055297,50000,56255.89107,0,-2.2,0.9,-3.433333333,-2.6,0.28691694
232,2,6.600000298,3.300000149,8.130344396,24.39103319,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,24792,0,2456,0,0,0,0,2456,1132,0.873572939,0,0.086539817,0,0,0,0,0.086539817,0.039887245,1,0,0,0,0,15.53792917,3,6.021242619,15.53792917,50000,18.45434817,50000,50000,18.45434817,50000,55946.78577,0,-0.35,0.85,-0.466666667,0.216666667,0.772358051
233,3,5.760000315,1.920000105,12.50512484,25.01024968,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,20212,0,4405,0,0,0,0,4405,0,0.821058618,0,0.178941382,0,0,0,0,0.178941382,0,1,0,0,0,0,12.26343401,2,6.021242619,12.26343401,50000,18.1807025,50000,50000,18.1807025,50000,50000,0,-1.4,-0.683333333,-0.166666667,-0.766666667,0.402997271
234,1,13.44000098,13.44000098,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,38679,0,16278,1173,0,0,95,16278,1514,0.669893833,0,0.28192383,0.020315558,0,0,0.001645335,0.28192383,0.026221445,0,0,1,0,0,8.040711913,5,6.021242619,13.80637226,50000,8.040711913,50000,50000,8.040711913,16.06920715,56255.89107,0,0.34,1.08,-2.3,-0.74,0.184978066
235,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,25622,0,5529,1173,0,0,29,5529,1494,0.756994711,0,0.163352734,0.034655952,0,0,0.000856797,0.163352734,0.044139806,0,0,1,0,0,10.0684569,5,6.021242619,20.88072427,50000,10.0684569,50000,50000,10.0684569,16.06920715,56366.29408,0,-1.7,2.5,-1.7,-0.16,0.302705609
236,3,10.08000007,3.360000024,12.25703297,20.42838828,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,28980,0,11999,919,0,0,75,11999,1286,0.669918398,0,0.277375806,0.021244134,0,0,0.001733743,0.277375806,0.029727918,0,0,1,0,0,8.351902665,5,6.021242619,14.50278198,50000,8.351902665,50000,50000,8.351902665,16.06920715,56222.37375,0,0.84,1.98,-1.32,-0.24,0.445752819
237,1,6.080000396,6.080000396,3.925875698,23.55525419,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,23749,0,936,0,0,0,0,936,1514,0.90648498,0,0.035726554,0,0,0,0,0.035726554,0.057788465,1,0,0,0,0,18.68282095,3,6.021242619,18.68282095,50000,18.6999746,50000,50000,18.6999746,50000,56255.89107,0,-1.283333333,0.733333333,0.716666667,-1.866666667,0.881294831
238,2,9.240000009,4.620000005,8.04005597,24.12016791,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,27962,0,9603,859,0,0,55,9603,1341,0.702209945,0,0.241160221,0.021572074,0,0,0.001381215,0.241160221,0.033676544,0,0,1,0,0,9.170028967,5,6.021242619,16.85874715,50000,9.170028967,50000,50000,9.170028967,16.06920715,56131.2554,0,-0.85,1.45,-2.733333333,-0.816666667,0.426539434
239,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,23619,0,10027,218,0,0,0,10027,216,0.693045775,0,0.294219484,0.006396714,0,0,0,0.294219484,0.006338028,0,0,1,0,0,8.898849877,4,6.021242619,14.55370576,50000,8.898849877,50000,50000,8.898849877,50000,57957.03244,0,1.34,1.62,-0.22,1.26,0.412928906
240,1,4.159999909,4.159999909,3.902883549,23.41730129,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,16977,0,915,0,0,0,0,915,0,0.948859826,0,0.051140174,0,0,0,0,0.051140174,0,0,0,1,0,0,18.69456574,2,6.021242619,18.98864496,50000,18.69456574,50000,50000,18.69456574,50000,50000,0,-3.066666667,-0.016666667,0.083333333,-1.333333333,0.636840534
241,1,9.600000954,9.600000954,3.920459157,11.76137747,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,27833,0,12202,0,1063,0,0,13265,53,0.676362664,0,0.296517703,0,0.025831693,0,0,0.322349396,0.00128794,0,0,1,0,0,14.92291978,4,4.763897657,36.2658439,50000,14.92291978,39.12020911,50000,14.92291978,50000,50052.50565,0,-1.366666667,0.833333333,-2.533333333,-1.133333333,0.762322966
243,3,5.760000315,1.920000105,12.50512484,16.67349978,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,17245,0,6714,0,658,0,0,7372,0,0.700532153,0,0.272738352,0,0.026729496,0,0,0.299467847,0,0,0,1,0,0,15.05593972,3,4.763897657,35.76920581,50000,15.05593972,39.08585659,50000,15.05593972,50000,50000,0,-1.4,0.375,-2.375,-0.85,0.18310577
244,1,13.44000098,13.44000098,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,27951,0,12202,0,17533,0,0,29735,53,0.484092208,0,0.211330297,0,0.303659572,0,0,0.514989868,0.000917924,0,0,1,0,0,14.92291978,4,4.763897657,36.23396373,50000,14.92291978,17.99653451,50000,14.92291978,50000,50052.50565,0,-0.2,4,-2.3,0.22,0.850547199
245,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,14892,0,8302,0,10653,0,0,18955,0,0.43997991,0,0.245280232,0,0.314739859,0,0,0.56002009,0,0,0,1,0,0,14.89842725,3,4.763897657,41.79994737,50000,14.89842725,18.06625499,50000,14.89842725,50000,50000,0,-0.86,2.28,-1.02,0.28,0.923890402
246,3,10.08000007,3.360000024,12.25703297,20.42838828,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,20001,0,10033,0,13225,0,0,23258,0,0.462354655,0,0.231928616,0,0.305716729,0,0,0.537645345,0,0,0,1,0,0,14.87878207,3,4.763897657,37.77490042,50000,14.87878207,18.0097848,50000,14.87878207,50000,50000,0,-1.14,-0.44,-3.06,-1.26,0.352340133
248,2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,15767,0,11698,0,12355,0,0,24053,0,0.395956806,0,0.293771974,0,0.31027122,0,0,0.604043194,0,0,0,1,0,0,14.91034113,3,4.763897657,40.41383656,50000,14.91034113,18.03806285,50000,14.91034113,50000,50000,0,0.98,2.14,-0.76,1.38,0.251691456
249,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,14127,0,10641,0,9312,0,0,19953,0,0.414524648,0,0.312235915,0,0.273239437,0,0,0.585475352,0,0,0,1,0,0,14.89477487,3,4.763897657,37.74819091,50000,14.89477487,20.62894779,50000,14.89477487,50000,50000,0,-1.22,1.24,-2.26,-1.08,0.69937303
250,1,4.159999909,4.159999909,3.902883549,15.6115342,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,10971,0,6814,0,107,0,0,6921,0,0.613179074,0,0.380840599,0,0.005980326,0,0,0.386820926,0,0,0,1,0,0,15.03539631,3,4.763897657,41.02094882,50000,15.03539631,46.0998231,50000,15.03539631,50000,50000,0,0.775,1.875,0.1,1.25,0.872866401
251,1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,15256,5281,0,0,0,0,0,0,20614,0.370732181,0.12833224,0,0,0,0,0,0,0.500935579,0,1,0,0,0,7.595003519,3,26.56128883,15.47567413,7.595003519,50000,50000,50000,50000,50000,53092.02155,1,0.32,3.34,-0.18,1.16,0.300937288
252,2,6.600000298,3.300000149,8.130344396,20.32586099,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,10860,3259,0,0,0,0,0,0,14261,0.382663848,0.11483439,0,0,0,0,0,0,0.502501762,0,1,0,0,0,9.563973572,3,26.56128883,16.31582055,9.563973572,50000,50000,50000,50000,50000,54906.46803,1,-1.08,1.14,0.52,-0.48,0.533742322
253,3,5.760000315,1.920000105,12.50512484,25.01024968,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,11258,4262,0,0,0,0,0,0,9097,0.457326238,0.173132388,0,0,0,0,0,0,0.369541374,0,1,0,0,0,7.462055095,3,26.56128883,15.04091052,7.462055095,50000,50000,50000,50000,50000,53303.42877,1,-0.75,2.416666667,2.7,2,0.689984746
254,1,13.44000098,13.44000098,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,31844,5281,0,0,0,0,0,0,20614,0.551516306,0.091463309,0,0,0,0,0,0,0.357020385,0,1,0,0,0,7.595003519,3,26.56128883,12.10392928,7.595003519,50000,50000,50000,50000,50000,53092.02155,1,-0.2,3.783333333,-2.283333333,-0.583333333,0.074044839
255,1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,19419,1709,0,0,0,0,0,0,12719,0.573728839,0.05049192,0,0,0,0,0,0,0.375779242,0,1,0,0,0,12.88138743,3,26.56128883,20.89327148,12.88138743,50000,50000,50000,50000,50000,56709.64412,1,-0.8,0.583333333,-0.533333333,-0.333333333,0.265703025
256,3,10.08000007,3.360000024,12.25703297,20.42838828,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,24222,3577,0,0,0,0,0,0,15460,0.559929726,0.082687996,0,0,0,0,0,0,0.357382279,0,1,0,0,0,8.593354635,3,26.56128883,12.93025851,8.593354635,50000,50000,50000,50000,50000,54087.87861,1,-0.14,1.36,-0.34,0.1,0.096490488
257,1,6.080000396,6.080000396,3.925875698,15.70350279,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,9716,2263,0,0,0,0,0,0,14220,0.370853849,0.086377343,0,0,0,0,0,0,0.542768808,0,1,0,0,0,11.3385015,3,26.56128883,23.5060981,11.3385015,50000,50000,50000,50000,50000,56164.21877,1,-0.725,0.725,1.6,-0.175,0.510209027
259,4,7.919999485,1.979999871,16.55703297,12.41777473,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,17764,4001,0,0,0,0,0,0,12315,0.521244131,0.117400235,0,0,0,0,0,0,0.361355634,0,1,0,0,0,8.676651936,3,26.56128883,12.7972116,8.676651936,50000,50000,50000,50000,50000,54478.62915,1,-1.033333333,2.633333333,-0.866666667,-0.3,0.931443117
260,1,4.159999909,4.159999909,3.902883549,15.6115342,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,9716,2263,0,0,0,0,0,0,5913,0.543035994,0.126481109,0,0,0,0,0,0,0.330482897,0,1,0,0,0,11.3385015,3,26.56128883,23.5060981,11.3385015,50000,50000,50000,50000,50000,57450.56785,1,-2.025,0.225,1.975,-0.875,0.23170408
261,1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,27006,13161,0,984,0,0,0,0,0,0.656265947,0.319822119,0,0.023911934,0,0,0,0,0,0,1,0,0,0,13.86325396,3,2.513761044,18.23480284,13.86325396,50000,50000,50000,50000,50000,50000,0,-1.88,2.12,-1.48,-1.22,0.647469101
262,2,6.600000298,3.300000149,8.130344396,16.26068879,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,17560,9902,0,918,0,0,0,0,0,0.618745595,0.348907681,0,0.032346723,0,0,0,0,0,0,1,0,0,0,13.84708225,3,2.513761044,20.06914308,13.84708225,50000,50000,50000,50000,50000,50000,0,-3.1,2.275,-2.9,-1.725,0.564511882
263,3,5.760000315,1.920000105,12.50512484,25.01024968,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,14530,9463,0,624,0,0,0,0,0,0.590242515,0.384409148,0,0.025348337,0,0,0,0,0,0,1,0,0,0,13.84613257,3,2.513761044,16.69625126,13.84613257,50000,50000,50000,50000,50000,50000,0,-1.9,0.333333333,-1.7,-1.433333333,0.992322615
264,1,13.44000098,13.44000098,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,30405,13161,0,14173,0,0,0,0,0,0.52659381,0.227939521,0,0.245466669,0,0,0,0,0,0,1,0,0,0,13.86325396,3,2.513761044,15.51407056,13.86325396,50000,50000,50000,50000,50000,50000,0,-2.48,3.4,-3.3,-1.7,0.757908972
265,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,17715,7531,0,8601,0,0,0,0,0,0.523384643,0.222501256,0,0.254114102,0,0,0,0,0,0,1,0,0,0,13.92393097,3,2.513761044,17.21266795,13.92393097,50000,50000,50000,50000,50000,50000,0,-1.46,0.52,-2.74,-1.66,0.898071092
266,3,10.08000007,3.360000024,12.25703297,24.51406593,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,22538,9995,0,10726,0,0,0,0,0,0.52100141,0.231050186,0,0.247948404,0,0,0,0,0,0,1,0,0,0,13.84749883,3,2.513761044,16.32498881,13.84749883,50000,50000,50000,50000,50000,50000,0,-1.483333333,1.366666667,-2.216666667,-1.566666667,0.353490978
267,1,6.080000396,6.080000396,3.925875698,23.55525419,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,17172,8740,0,287,0,0,0,0,0,0.655444864,0.333600519,0,0.010954617,0,0,0,0,0,0,1,0,0,0,13.86148872,3,2.513761044,22.49894046,13.86148872,50000,50000,50000,50000,50000,50000,0,-0.233333333,0.166666667,-0.75,-0.25,0.253547466
268,2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,19873,9801,0,10146,0,0,0,0,0,0.499070819,0.246132597,0,0.254796585,0,0,0,0,0,0,1,0,0,0,13.84667844,3,2.513761044,16.76672785,13.84667844,50000,50000,50000,50000,50000,50000,0,-3,-0.48,-2.4,-3.16,0.450016027
269,4,7.919999485,1.979999871,16.55703297,16.55703297,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,16477,10765,0,6838,0,0,0,0,0,0.483480047,0.315874413,0,0.20064554,0,0,0,0,0,0,1,0,0,0,13.85148976,3,2.513761044,17.07868286,13.85148976,50000,50000,50000,50000,50000,50000,0,-0.175,0.45,-0.95,-1.15,0.607643664
