NO,Background,WindowType,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ID,ViewContent,ViewAccess,Privacy,OverallRating,RAND
113,12,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6301,0,4757,0,0,0,0,4757,13559,0.255961328,0,0.193240444,0,0,0,0,0.193240444,0.550798229,0,0,1,0,0,52.36004758,3,15.55939102,87.90911208,50000,52.36004758,50000,50000,52.36004758,50000,53106.13422,1,R_XhA2VJEyLyoZSqR,2.1,-1.1,2.1,2.6,0.023897857
113,12,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6301,0,4757,0,0,0,0,4757,13559,0.255961328,0,0.193240444,0,0,0,0,0.193240444,0.550798229,0,0,1,0,0,52.36004758,3,15.55939102,87.90911208,50000,52.36004758,50000,50000,52.36004758,50000,53106.13422,1,R_3CVs70bKbvCiREM,3.1,4.9,3.3,3.3,0.569230824
114,12,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,10760,0,12270,2397,5958,0,0,18228,26354,0.186355843,0,0.21250801,0.041514401,0.103188486,0,0,0.315696496,0.45643326,0,0,1,0,0,52.42768182,5,15.55939102,87.13320095,50000,52.42768182,55.25001715,50000,52.42768182,50000,53105.18418,1,R_2SxakvmoJsqzraI,0.6,3.5,-3.7,-1.7,0.850401112
114,12,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,10760,0,12270,2397,5958,0,0,18228,26354,0.186355843,0,0.21250801,0.041514401,0.103188486,0,0,0.315696496,0.45643326,0,0,1,0,0,52.42768182,5,15.55939102,87.13320095,50000,52.42768182,55.25001715,50000,52.42768182,50000,53105.18418,1,R_1NkqTWn6wJ2tXmF,2.9,4.8,-1.5,-0.5,0.156708265
114,12,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,10760,0,12270,2397,5958,0,0,18228,26354,0.186355843,0,0.21250801,0.041514401,0.103188486,0,0,0.315696496,0.45643326,0,0,1,0,0,52.42768182,5,15.55939102,87.13320095,50000,52.42768182,55.25001715,50000,52.42768182,50000,53105.18418,1,R_2QnZbal08bphOc4,2.1,3.5,-3.9,1.8,0.470772902
114,12,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,10760,0,12270,2397,5958,0,0,18228,26354,0.186355843,0,0.21250801,0.041514401,0.103188486,0,0,0.315696496,0.45643326,0,0,1,0,0,52.42768182,5,15.55939102,87.13320095,50000,52.42768182,55.25001715,50000,52.42768182,50000,53105.18418,1,R_3CNrDk4vp528n94,3,5,-3.1,2.7,0.226894702
115,12,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6825,0,6504,1795,3525,0,0,10029,15198,0.201642686,0,0.192158832,0.053032765,0.104145124,0,0,0.296303956,0.449020593,0,0,1,0,0,58.59498071,5,15.55939102,86.97961363,50000,58.59498071,55.52683539,50000,55.52683539,50000,56857.09697,1,R_22RIee0CabQrOUO,-5,5,-5,-3.3,0.259805535
115,12,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6825,0,6504,1795,3525,0,0,10029,15198,0.201642686,0,0.192158832,0.053032765,0.104145124,0,0,0.296303956,0.449020593,0,0,1,0,0,58.59498071,5,15.55939102,86.97961363,50000,58.59498071,55.52683539,50000,55.52683539,50000,56857.09697,1,R_2ahitD9T1mAp5zB,-5,1.1,-1.3,-2.8,0.836382774
115,12,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6825,0,6504,1795,3525,0,0,10029,15198,0.201642686,0,0.192158832,0.053032765,0.104145124,0,0,0.296303956,0.449020593,0,0,1,0,0,58.59498071,5,15.55939102,86.97961363,50000,58.59498071,55.52683539,50000,55.52683539,50000,56857.09697,1,R_1NkqTWn6wJ2tXmF,1.1,5,-1.5,-1,0.477637055
115,12,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6825,0,6504,1795,3525,0,0,10029,15198,0.201642686,0,0.192158832,0.053032765,0.104145124,0,0,0.296303956,0.449020593,0,0,1,0,0,58.59498071,5,15.55939102,86.97961363,50000,58.59498071,55.52683539,50000,55.52683539,50000,56857.09697,1,R_6tnc0cKPoAkKXId,1.3,1.5,-0.5,0.9,0.928506098
115,12,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6825,0,6504,1795,3525,0,0,10029,15198,0.201642686,0,0.192158832,0.053032765,0.104145124,0,0,0.296303956,0.449020593,0,0,1,0,0,58.59498071,5,15.55939102,86.97961363,50000,58.59498071,55.52683539,50000,55.52683539,50000,56857.09697,1,R_3oWRyZHAglYbZij,0.6,3.6,-0.9,1.6,0.850218659
116,12,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7786,0,9441,1713,4645,0,0,14086,19674,0.179985668,0,0.218243602,0.039598696,0.1073765,0,0,0.325620102,0.454795534,0,0,1,0,0,53.08540585,5,15.55939102,88.41931378,50000,53.08540585,55.24108334,50000,53.08540585,50000,54209.88294,1,R_3F25cqTO5c0pefv,-3.1,5,-1.3,-2.3,0.047659163
116,12,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7786,0,9441,1713,4645,0,0,14086,19674,0.179985668,0,0.218243602,0.039598696,0.1073765,0,0,0.325620102,0.454795534,0,0,1,0,0,53.08540585,5,15.55939102,88.41931378,50000,53.08540585,55.24108334,50000,53.08540585,50000,54209.88294,1,R_3CNrDk4vp528n94,2.8,2.8,-2.5,1.7,0.305736648
116,12,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7786,0,9441,1713,4645,0,0,14086,19674,0.179985668,0,0.218243602,0.039598696,0.1073765,0,0,0.325620102,0.454795534,0,0,1,0,0,53.08540585,5,15.55939102,88.41931378,50000,53.08540585,55.24108334,50000,53.08540585,50000,54209.88294,1,R_3eaiwAGchYAUrbn,2.4,0.9,0.6,2.2,0.459807047
116,12,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7786,0,9441,1713,4645,0,0,14086,19674,0.179985668,0,0.218243602,0.039598696,0.1073765,0,0,0.325620102,0.454795534,0,0,1,0,0,53.08540585,5,15.55939102,88.41931378,50000,53.08540585,55.24108334,50000,53.08540585,50000,54209.88294,1,R_3PBSedSdUfyQ0SE,2,3.9,1.6,3.1,0.47396676
116,12,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7786,0,9441,1713,4645,0,0,14086,19674,0.179985668,0,0.218243602,0.039598696,0.1073765,0,0,0.325620102,0.454795534,0,0,1,0,0,53.08540585,5,15.55939102,88.41931378,50000,53.08540585,55.24108334,50000,53.08540585,50000,54209.88294,1,R_1DnxKithVDfgVPF,4.2,4.2,3.7,4,0.925779798
117,12,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5954,0,2830,0,0,0,0,2830,17415,0.227260582,0,0.10801939,0,0,0,0,0.10801939,0.664720027,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,56309.83065,1,R_2ahitD9T1mAp5zB,-4.3,-1.3,1.9,-3.1,0.001341588
117,12,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5954,0,2830,0,0,0,0,2830,17415,0.227260582,0,0.10801939,0,0,0,0,0.10801939,0.664720027,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,56309.83065,1,R_27y8BRELbrJDgFO,-1.3,-2.5,3.2,-0.4,0.570100223
117,12,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5954,0,2830,0,0,0,0,2830,17415,0.227260582,0,0.10801939,0,0,0,0,0.10801939,0.664720027,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,56309.83065,1,R_sp213UxeEegPnyN,1.5,1.4,1.5,1.6,0.270620009
117,12,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5954,0,2830,0,0,0,0,2830,17415,0.227260582,0,0.10801939,0,0,0,0,0.10801939,0.664720027,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,56309.83065,1,R_2CKtw7CXPseIHcc,1.9,2.7,4.3,2,0.824176485
117,12,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5954,0,2830,0,0,0,0,2830,17415,0.227260582,0,0.10801939,0,0,0,0,0.10801939,0.664720027,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,56309.83065,1,R_bwPphQkYz75G5Hj,5,4.2,3.9,4.2,0.410052224
118,12,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7809,0,7759,1958,4170,0,0,11929,18124,0.196107484,0,0.194851833,0.049171271,0.104721246,0,0,0.299573079,0.455148167,0,0,1,0,0,54.93172891,5,15.55939102,87.3878542,50000,54.93172891,55.4750644,50000,54.93172891,50000,55573.23978,1,R_1OrHITjXbAArgno,-1.1,1.8,-2.2,-0.6,0.782594102
118,12,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7809,0,7759,1958,4170,0,0,11929,18124,0.196107484,0,0.194851833,0.049171271,0.104721246,0,0,0.299573079,0.455148167,0,0,1,0,0,54.93172891,5,15.55939102,87.3878542,50000,54.93172891,55.4750644,50000,54.93172891,50000,55573.23978,1,R_4PdfmyPGVb4fSVz,0.4,-0.4,-0.9,0.4,0.970497716
118,12,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7809,0,7759,1958,4170,0,0,11929,18124,0.196107484,0,0.194851833,0.049171271,0.104721246,0,0,0.299573079,0.455148167,0,0,1,0,0,54.93172891,5,15.55939102,87.3878542,50000,54.93172891,55.4750644,50000,54.93172891,50000,55573.23978,1,R_ZqxDTH2d9g1wH85,0.9,3.4,-2.1,0.5,0.736825038
118,12,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7809,0,7759,1958,4170,0,0,11929,18124,0.196107484,0,0.194851833,0.049171271,0.104721246,0,0,0.299573079,0.455148167,0,0,1,0,0,54.93172891,5,15.55939102,87.3878542,50000,54.93172891,55.4750644,50000,54.93172891,50000,55573.23978,1,R_x9oZI8dRmZylm5b,2,2.1,-4,1.1,0.023134724
118,12,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7809,0,7759,1958,4170,0,0,11929,18124,0.196107484,0,0.194851833,0.049171271,0.104721246,0,0,0.299573079,0.455148167,0,0,1,0,0,54.93172891,5,15.55939102,87.3878542,50000,54.93172891,55.4750644,50000,54.93172891,50000,55573.23978,1,R_2CKtw7CXPseIHcc,2,4.1,3.9,2,0.099698133
119,12,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,6952,0,6802,1374,2151,0,0,8953,16801,0.20399061,0,0.199589202,0.040316901,0.063116197,0,0,0.262705399,0.492987089,0,0,1,0,0,52.97599571,5,15.55939102,87.03689821,50000,52.97599571,63.88562075,50000,52.97599571,50000,54572.95826,1,R_1JFJ6m0INIhHN2o,1.3,3.3,1,1,0.25488164
119,12,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,6952,0,6802,1374,2151,0,0,8953,16801,0.20399061,0,0.199589202,0.040316901,0.063116197,0,0,0.262705399,0.492987089,0,0,1,0,0,52.97599571,5,15.55939102,87.03689821,50000,52.97599571,63.88562075,50000,52.97599571,50000,54572.95826,1,R_4PdfmyPGVb4fSVz,0.9,1.8,0.7,1.1,0.803062883
119,12,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,6952,0,6802,1374,2151,0,0,8953,16801,0.20399061,0,0.199589202,0.040316901,0.063116197,0,0,0.262705399,0.492987089,0,0,1,0,0,52.97599571,5,15.55939102,87.03689821,50000,52.97599571,63.88562075,50000,52.97599571,50000,54572.95826,1,R_2CrBQiYe4MBQqWE,2.2,3.4,3.4,3.6,0.546282376
120,12,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5954,0,2830,0,0,0,0,2830,9108,0.332774424,0,0.15817125,0,0,0,0,0.15817125,0.509054326,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,57221.539,1,R_3hnCnlWWjVBQaEA,2.4,-3.4,2.9,-2.7,0.036928439
120,12,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5954,0,2830,0,0,0,0,2830,9108,0.332774424,0,0.15817125,0,0,0,0,0.15817125,0.509054326,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,57221.539,1,R_2SxakvmoJsqzraI,-2.7,-2.5,-2.6,-2.2,0.007349535
120,12,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5954,0,2830,0,0,0,0,2830,9108,0.332774424,0,0.15817125,0,0,0,0,0.15817125,0.509054326,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,57221.539,1,R_1IDXoQvvJn1ChKQ,-2,1,1.5,-1.1,0.03529003
120,12,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5954,0,2830,0,0,0,0,2830,9108,0.332774424,0,0.15817125,0,0,0,0,0.15817125,0.509054326,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,57221.539,1,R_1QlroHlLtCa8MDS,-1.2,0.6,1.1,0,0.311066226
120,12,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5954,0,2830,0,0,0,0,2830,9108,0.332774424,0,0.15817125,0,0,0,0,0.15817125,0.509054326,0,0,1,0,0,57.47079551,3,15.55939102,87.63115133,50000,57.47079551,50000,50000,57.47079551,50000,57221.539,1,R_31nFoR7uwkZEBRs,-2,-2,1,0.5,0.133270479
121,13,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,35914,2044,0,0,0,0,0,0,3193,0.872736993,0.049670725,0,0,0,0,0,0,0.077592282,1,0,0,0,0,21.96928023,3,7.709561348,21.96928023,22.27579371,50000,50000,50000,50000,50000,51197.90559,0,R_2CKtw7CXPseIHcc,-5,4.4,-0.9,-4,0.467072496
121,13,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,35914,2044,0,0,0,0,0,0,3193,0.872736993,0.049670725,0,0,0,0,0,0,0.077592282,1,0,0,0,0,21.96928023,3,7.709561348,21.96928023,22.27579371,50000,50000,50000,50000,50000,51197.90559,0,R_3PBSedSdUfyQ0SE,-5,3.5,5,-3.8,0.52924647
121,13,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,35914,2044,0,0,0,0,0,0,3193,0.872736993,0.049670725,0,0,0,0,0,0,0.077592282,1,0,0,0,0,21.96928023,3,7.709561348,21.96928023,22.27579371,50000,50000,50000,50000,50000,51197.90559,0,R_3m4AEj0460zBaMJ,-4.8,3.6,2.7,-3.4,0.804148513
121,13,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,35914,2044,0,0,0,0,0,0,3193,0.872736993,0.049670725,0,0,0,0,0,0,0.077592282,1,0,0,0,0,21.96928023,3,7.709561348,21.96928023,22.27579371,50000,50000,50000,50000,50000,51197.90559,0,R_2YtYTRBCWfNDJm5,-1.6,-2,-1.9,-2,0.231148409
